id,text,cleaned_text
1.55E+18,"A stronger dollar gives Americans more spending power when they're outside the country -- but it's not necessarily always a good thing
",A stronger dollar gives Americans more spending power when they're outside the country -- but it's not necessarily always a good thing.
1.55E+18,"Ada Limón, author of six books of poetry, will become the next US poet laureate.","Ada Limón, author of six books of poetry, will become the next US poet laureate.."
1.55E+18,"In an interview with the Jan.6 House Select Committee, former Trump White House Counsel Pat Cipollone said he thought lawyer Sidney Powell's idea of having the federal government seize state voting machines was ""a terrible idea.""

Watch the moment: ","In an interview with the Jan.6 House Select Committee, former Trump White House Counsel Pat Cipollone said he thought lawyer Sidney Powell's idea of having the federal government seize state voting machines was ""a terrible idea.""Watch the moment: ."
1.55E+18,"Ever feel like you're in a never-ending cycle of credit card debt? 

@DelyanneMoney and NerdWallet's @SaraKRathner share tips on keeping your balance and your budget in check on this week's episode of Diversifying.",Ever feel like you're in a never-ending cycle of credit card debt? @DelyanneMoney and NerdWallet's @SaraKRathner share tips on keeping your balance and your budget in check on this week's episode of Diversifying..
1.55E+18,Former President Trump has regularly asked those around him in recent days when the House January 6 committee's televised hearings are going to end -- underscoring his private fixation on the damning revelations revealed by some of the witnesses.,Former President Trump has regularly asked those around him in recent days when the House January 6 committee's televised hearings are going to end -- underscoring his private fixation on the damning revelations revealed by some of the witnesses..
1.55E+18,RT @CNNPolitics: Former White House counsel Pat Cipollone told the House January 6 committee that Donald Trump should've conceded the elect.,RT @CNNPolitics: Former White House counsel Pat Cipollone told the House January 6 committee that Donald Trump should've conceded the elect..
1.55E+18,"The FTC has renewed its vow to investigate or sue companies that use Americans' digital data in unfair or deceptive ways, following an executive order that explicitly called for it and other agencies to consider steps to protect abortion-seekers
","The FTC has renewed its vow to investigate or sue companies that use Americans' digital data in unfair or deceptive ways, following an executive order that explicitly called for it and other agencies to consider steps to protect abortion-seekers."
1.55E+18,Former President Barack Obama and the late Chadwick Boseman are among the formidable crop of first-time nominees at the 74th Emmy Awards.,Former President Barack Obama and the late Chadwick Boseman are among the formidable crop of first-time nominees at the 74th Emmy Awards..
1.55E+18,"Casey White, the inmate who escaped from an Alabama jail with corrections officer Vicky White, has been indicted for felony murder in connection to her death, according to court documents.","Casey White, the inmate who escaped from an Alabama jail with corrections officer Vicky White, has been indicted for felony murder in connection to her death, according to court documents.."
1.55E+18,"Matthew Berry, ESPN's longtime fantasy sports guru, is leaving the network, Berry and ESPN announced Monday.
","Matthew Berry, ESPN's longtime fantasy sports guru, is leaving the network, Berry and ESPN announced Monday.."
1.55E+18,RT @CNNPolitics: Today's January 6 hearing will focus on former President Donald Trump's ties to extremist groups and their role in the vio.,RT @CNNPolitics: Today's January 6 hearing will focus on former President Donald Trump's ties to extremist groups and their role in the vio..
1.55E+18,"""To avoid the worst-case scenario in November, Democrats must defy one of the most powerful trends shaping modern congressional elections,"" writes Ronald Brownstein | Analysis.
","""To avoid the worst-case scenario in November, Democrats must defy one of the most powerful trends shaping modern congressional elections,"" writes Ronald Brownstein | Analysis.."
1.55E+18,"After decades of waiting, it's finally time for the world to see the first images taken by the most powerful space telescope ever - the James Webb Space Telescope. ","After decades of waiting, it's finally time for the world to see the first images taken by the most powerful space telescope ever - the James Webb Space Telescope. ."
1.55E+18,"""Thanks to the gun lobby's 'guns everywhere' agenda, none of us are safe anywhere,"" writes Shannon Watts | Opinion.
","""Thanks to the gun lobby's 'guns everywhere' agenda, none of us are safe anywhere,"" writes Shannon Watts | Opinion.."
1.55E+18,"A new study has put figures on economic harm caused by the countries most responsible for the climate crisis. The data could serve as a starting point for legal action against the world's wealthiest nations.
",A new study has put figures on economic harm caused by the countries most responsible for the climate crisis. The data could serve as a starting point for legal action against the world's wealthiest nations..
1.55E+18,"This year's Emmy nominations have been released and ""Succession"" and ""Ted Lasso"" dominate the major categories in competition for TV's highest honor.See if your favorite shows made the list.
","This year's Emmy nominations have been released and ""Succession"" and ""Ted Lasso"" dominate the major categories in competition for TV's highest honor.See if your favorite shows made the list.."
